624690.875,569061.500,706707.000,706728.562,706389.188,320145.750,354963.500,401240.938,0.038,0.999,-0.049,-1.648,0.916,1.099,73.333,150.000,1.000
623435.688,568137.125,706659.188,706680.312,706341.188,320056.781,354425.188,400873.812,0.038,1.000,-0.051,-1.709,0.916,1.099,73.333,151.000,1.000
622842.750,567748.938,706652.312,706673.562,706334.562,320237.406,354331.312,400688.031,0.036,0.997,-0.049,-1.740,1.068,1.007,73.333,152.000,1.000
622271.812,567429.562,706617.000,706637.938,706298.875,320346.281,354230.812,400338.344,0.039,0.998,-0.044,-1.770,1.007,1.068,73.333,153.000,1.000
621045.750,566609.312,706525.438,706546.188,706207.125,320123.562,353668.812,399699.531,0.039,0.997,-0.047,-1.831,1.007,1.068,73.333,154.000,1.000
619406.562,565423.250,706431.938,706452.562,706114.062,319781.312,352844.375,399056.625,0.040,0.996,-0.048,-1.862,1.099,1.038,73.333,155.000,1.000
618206.125,564543.875,706398.125,706418.875,706080.125,319699.594,352338.969,398722.875,0.041,0.996,-0.048,-1.801,1.221,1.099,73.333,156.000,1.000
617673.312,564206.000,706403.688,706425.062,706086.250,319886.656,352278.625,398576.594,0.042,0.995,-0.046,-1.831,1.312,0.977,73.333,157.000,1.000
617165.500,563938.812,706379.000,706400.250,706061.688,320004.406,352213.812,398267.156,0.044,0.995,-0.050,-1.801,1.373,0.977,73.333,158.000,1.000
616003.625,563171.875,706300.125,706321.062,705982.938,319796.969,351693.906,397666.688,0.042,0.993,-0.045,-1.770,1.526,1.007,73.333,159.000,1.000
614425.875,562040.250,706214.562,706235.250,705897.188,319459.469,350900.594,397053.188,0.045,0.993,-0.044,-1.678,1.740,0.977,73.333,160.000,1.000
613277.188,561203.938,706188.188,706208.750,705871.188,319379.531,350424.219,396747.500,0.044,0.991,-0.041,-1.556,1.831,0.946,73.333,161.000,1.000
612791.875,560901.688,706200.375,706221.375,705883.750,319567.812,350393.906,396630.219,0.045,0.989,-0.043,-1.495,1.984,0.977,73.333,162.000,1.000
612339.312,560676.188,706183.938,706205.125,705867.500,319688.625,350365.031,396349.656,0.044,0.990,-0.047,-1.373,2.136,1.038,73.333,163.000,1.000
611248.562,559967.812,706115.500,706136.250,705798.938,319496.938,349891.438,395786.906,0.046,0.990,-0.046,-1.251,2.228,1.129,73.333,164.000,1.000
609724.875,558879.312,706041.062,706061.938,705724.562,319170.406,349137.219,395207.750,0.046,0.990,-0.046,-1.282,2.472,1.190,73.333,165.000,1.000
608618.000,558079.125,706020.938,706041.750,705704.438,319094.781,348686.062,394927.000,0.047,0.991,-0.046,-1.190,2.625,1.190,73.333,166.000,1.000
608172.250,557812.562,706040.938,706061.062,705724.250,319290.469,348684.375,394835.094,0.046,0.993,-0.046,-1.129,2.777,1.221,73.333,167.000,1.000
607784.188,557644.375,706034.688,706054.562,705717.812,319427.812,348694.469,394588.781,0.045,0.994,-0.044,-1.129,2.747,1.221,73.333,168.000,1.000
606741.500,556975.812,705972.000,705992.062,705655.125,319238.531,348248.594,394048.844,0.043,0.994,-0.045,-1.160,2.869,1.282,73.333,169.000,1.000
605257.312,555921.062,705904.000,705924.062,705587.188,318910.938,347517.250,393490.312,0.044,0.995,-0.044,-1.038,2.930,1.343,73.333,170.000,1.000
604183.125,555150.688,705886.562,705907.312,705569.938,318830.562,347080.688,393230.250,0.046,0.995,-0.045,-1.007,3.052,1.343,73.333,171.000,1.000
603789.750,554925.000,705911.312,705931.625,705594.438,319032.094,347098.469,393169.781,0.045,0.995,-0.041,-1.038,3.082,1.465,73.333,172.000,1.000
603450.750,554788.375,705913.625,705933.562,705596.688,319182.375,347136.375,392957.531,0.043,0.995,-0.044,-0.977,3.204,1.465,73.333,173.000,1.000
602465.562,554162.250,705856.250,705876.875,705539.812,319005.094,346722.250,392446.844,0.042,0.995,-0.046,-0.977,3.204,1.465,73.333,174.000,1.000
601027.688,553142.250,705790.250,705810.750,705474.125,318675.812,346004.656,391899.688,0.042,0.998,-0.044,-0.885,3.235,1.465,73.333,175.000,1.000
